slicer,1,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,1000,1200,1400,1600,1800,2000
lib.slice.ColWiseSlicer,0.013213191351777868,0.04533472072440819,0.05477627776689411,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893,0.05918525130281893
lib.slice.DivisiveSlicer,0.013213191351777868,0.02451789622912439,0.026149130738649533,0.02801345453389557,0.031157248272191834,0.03328863391054544,0.03688513747113812,0.03954957231267878,0.04317873088419269,0.04613921051034615,0.04881077758965163,0.08983740181576315,0.13815611995220203,0.18185179319755213,0.2432174233789019,0.302968724899434,0.374827099832091,0.4423205638017483,0.5126098619801719,0.5982325628864025,0.7107373101738198,0.7489940874546311,0.7489940874546311,0.7489940874546311,0.7489940874546311
lib.slice.NoSlicer,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868,0.013213191351777868
lib.slice.RowWiseSlicer,0.013213191351777868,0.027609028591325874,0.04561886749926604,0.06162937611709782,0.07950558315648545,0.09215815554097863,0.10682750711253189,0.12036902859712997,0.1335232430114554,0.13952489864059447,0.16297518174365194,0.26055578832823667,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107,0.38605006105006107
